,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1038,8816,0.873109272772394,34,0.7392528448632938,14
1039,8817,0.8854703330102671,33,0.8034265242790503,10
1040,8818,0.8720398783291604,32,0.7945912178077543,12
1041,8819,0.77863837187248,34,0.7254358188019608,19
1042,8820,0.8443395346626803,34,0.7613347256817506,10
1043,8821,0.8874717186289551,33,0.8035009872415507,10
1044,8822,0.8734017564902167,32,0.7775611031105671,13
1045,8825,0.8342918987657678,34,0.7333046043308729,11
1046,8826,0.8504445333232712,72,0.7508267438285149,28
1047,8827,0.8925256215743292,33,0.7835840380889588,11
1048,8828,0.8334435930113281,33,0.7414634780003537,14
1049,8829,0.7988844290571664,95,0.7614639553290891,12
1050,8830,0.8930831284092804,34,0.7827502570810438,15
1051,8833,0.8760577736102916,57,0.7553714146766353,13
1052,8834,0.9028794153567185,34,0.8077456247763576,14
1053,8835,0.8482095412259991,33,0.7793393511593212,11
1054,8837,0.8724733168985573,47,0.7834733916936254,11
1055,8838,0.8383497123907951,35,0.7768731574612237,15
1056,8840,0.8809323544760936,33,0.8140936743683975,13
1057,8842,0.8596150182615735,33,0.7884208900039452,10
1058,8843,0.8894776268911687,56,0.8126861190982716,25
1059,8845,0.8474898138622722,34,0.7381250642823178,14
1060,8846,0.8394882261617967,34,0.7677869939575703,17
1061,8849,0.8120644988552843,33,0.7349272468649652,10
1062,8851,0.8748010124546904,32,0.7910099285073687,9
1063,8852,0.881586661810847,34,0.7757275878419909,11
1064,8853,0.8696814242370637,34,0.767668414197167,11
1065,8855,0.8146245486093577,32,0.7320034660252337,11
1066,8856,0.8226446468029094,32,0.7696814338556647,10
1067,8858,0.8865302996808012,33,0.7458234726495815,10
1068,8859,0.8174110698041467,32,0.7248866382688219,12
1069,8860,0.8777951462834287,33,0.7942789741941532,12
1070,8861,0.8581527949626271,34,0.7830979448724112,12
1071,8862,0.8821782338769311,33,0.781339715245837,13
1072,8863,0.8911797134995799,35,0.7966212159151355,12
1073,8865,0.7677643561493488,32,0.7446832040976205,18
1074,8866,0.8831241986873078,33,0.7866850773190703,10
1075,8868,0.8817760386829914,34,0.7305726391491566,10
1076,8869,0.8363598551035716,37,0.7070868853417944,10
1077,8870,0.8343981105476826,32,0.7172845127974041,12
1078,8871,0.867148667095675,32,0.7848348475536951,12
1079,8872,0.8680023842371336,34,0.7636112461210343,13
1080,8873,0.8381468735813247,34,0.7704991154442821,10
1081,8874,0.8473915417068866,34,0.7170032604753155,12
1082,8875,0.8237094216558716,36,0.7398102623550229,16
1083,8876,0.869944972293382,33,0.7615115961843975,15
1084,8877,0.8892016703490483,34,0.793487262640198,10
1085,8878,0.8815366329982413,34,0.7849807575421814,13
1086,8879,0.8963148751941014,45,0.8021892312245955,14
1087,8881,0.83029763717105,33,0.6949643511830867,11
1088,8883,0.8666800063712258,33,0.7824626358625197,16
1089,8885,0.8889873084490264,33,0.7947172329835466,9
1090,8887,0.8942495364300674,34,0.7905968152348163,11
1091,8888,0.8652954481488804,35,0.7765002050977674,9
1092,8889,0.8395244234809995,33,0.7313543351791881,10
1093,8890,0.8724389269944727,53,0.7778259751525128,16
1094,8891,0.8384520306271832,33,0.7487899500011448,11
1095,8892,0.8814943655008309,31,0.7883349670542326,12
1096,8893,0.8605302773841613,33,0.7593434488543553,10
1097,8894,0.847004623313363,33,0.7846308071882983,12
1098,8895,0.8423055768245192,34,0.721670213310607,10
1099,8896,0.8603550250990865,33,0.8138156651662898,13
1100,8897,0.8458082662606354,33,0.7481015055770228,14
1101,8900,0.8761670358954015,34,0.7941723430506035,17
1102,8902,0.8738099999934883,33,0.7447761399934529,12
1103,8903,0.8292795364222515,33,0.7029251666414786,16
1104,8904,0.8432219247096762,48,0.7834761824586602,16
1105,8905,0.7897298607610344,33,0.7312395557548054,16
1106,8906,0.8543439468681167,31,0.77951250588319,12
1107,8907,0.8913606483492863,33,0.7885648481536174,11
1108,8909,0.8552830622398423,34,0.7458631411635852,15
1109,8910,0.8661187859933637,31,0.7972320696907137,16
1110,8911,0.8843926774798276,55,0.7756562719396968,16
1111,8912,0.8561271369414997,32,0.7769569416991768,9
1112,8913,0.8192351740166911,67,0.7932014047882238,23
1113,8914,0.8727997233977894,34,0.7511677890832624,11
1114,8915,0.8837272006765223,34,0.7998351895034245,13
1115,8916,0.8796974687145663,34,0.7860248029611416,13
1116,8918,0.8185603342165454,56,0.7465090169485019,16
1117,8920,0.8780885912249587,32,0.7511080993508077,14
1118,8923,0.8620178413830692,33,0.7336709904130336,12
1119,8924,0.8484496757184226,33,0.7808495879405709,15
1120,8926,0.8043611836196488,32,0.7219941802962855,13
1121,8928,0.8143552694867213,33,0.715354633442792,12
1122,8929,0.8719793743744316,34,0.7687356251432808,10
1123,8930,0.8890349093011357,33,0.8101052383033615,12
1124,8931,0.8582780447076849,33,0.7403017699295017,9
1125,8932,0.8465008024548788,34,0.7331251531667193,9
1126,8933,0.8438072542014821,33,0.7247835586387958,11
1127,8934,0.8344135060044171,33,0.7504067694962555,14
1128,8935,0.827483580527547,33,0.7359583214715674,11
1129,8937,0.8428460311930451,34,0.7461867137113298,10
1130,8938,0.8657540203704702,42,0.7772473911360706,10
1131,8940,0.8456085707661072,30,0.7242838773056037,13
1132,8942,0.8371460158975815,33,0.7195385482353447,11
1133,8944,0.8666967457787306,33,0.7731711007694694,13
1134,8945,0.8859381879498066,33,0.7794341834615534,15
1135,8946,0.8935980001795518,34,0.7998976919616559,18
1136,8948,0.8367516689282842,33,0.7804766424243034,16
1137,8949,0.8900401928404164,35,0.7945297210830267,11
1138,8950,0.8969830893962777,34,0.7490014567760179,10
1139,8952,0.8464210170468095,35,0.7934444774838203,10
1140,8953,0.8572224578862896,33,0.7603456205263772,12
1141,8954,0.8757250530281361,35,0.7936870714793037,18
1142,8955,0.8581517615490509,34,0.747981543478567,12
1143,8956,0.8179182947758059,33,0.7212001425690168,11
1144,8957,0.8136015701966564,34,0.7306123516918496,13
1145,8959,0.8330898840512052,31,0.7427418226289807,20
1146,8960,0.8978024039107655,45,0.7710053861956516,14
1147,8961,0.8866191026493495,34,0.797050457659426,10
1148,8962,0.8205294733371896,33,0.7638311814957512,11
1149,8963,0.8601428297048729,34,0.742908077311292,13
1150,8964,0.8301672447446035,33,0.7570831693689374,10
1151,8965,0.8496283537313337,33,0.7899158078040526,12
1152,8967,0.8511708165897081,32,0.7848184882071715,12
1153,8968,0.8904955706559379,32,0.8218405940788525,10
1154,8969,0.8985055960604426,33,0.7956870876303269,13
1155,8970,0.8773756983460718,32,0.7804621168383783,14
1156,8972,0.8646504754063443,31,0.795044292441861,14
1157,8973,0.8713974736237564,34,0.7905190276512178,10
1158,8974,0.8646281447120296,35,0.7690149818394695,11
1159,8976,0.8378001686668202,33,0.7652708936789385,20
1160,8977,0.8440021547120737,35,0.7522460831443816,11
1161,8978,0.8722586597667791,33,0.8132663817229613,12
1162,8979,0.8826045839741115,38,0.8001928661618082,11
1163,8980,0.8526902948220578,32,0.7761778698691149,15
1164,8981,0.8815821781719576,33,0.7956103513579077,22
1165,8983,0.9011900576478488,34,0.7969207280904155,12
1166,8984,0.8409708895478345,33,0.7953204748311571,17
1167,8985,0.8770109451568394,31,0.7578420861244547,10
1168,8986,0.8658003898448987,37,0.7888685130386045,10
1169,8987,0.8156528510583999,55,0.7761342011481562,16
1170,8988,0.8978527854917617,33,0.8059838493531133,14
1171,8989,0.8756366720331689,33,0.7937152317194571,10
1172,8990,0.86555869252241,47,0.7832124170794401,11
1173,8992,0.8836603955487047,33,0.776496780999848,11
1174,8994,0.857405228799395,34,0.7926005658799432,11
1175,8995,0.8709292709523921,33,0.7676414053719165,10
1176,8997,0.8860384892283305,32,0.8148780142326738,12
1177,8998,0.8662967451519369,34,0.7700399951428613,13
1178,8999,0.822461481074335,34,0.7194433916324118,9
1179,9000,0.892401532542068,55,0.8262135752712975,11
1180,9001,0.8319463262819571,34,0.7723995725987756,22
1181,9003,0.8709463681189461,33,0.7737880413604188,13
1182,9004,0.8260676483996282,32,0.7268451484844697,10
1183,9005,0.8437088620768328,34,0.7662442160492493,9
1184,9006,0.8695603278846582,50,0.7523792251734787,17
1185,9007,0.808698486987059,33,0.7422294147907301,10
1186,9008,0.8608669802652735,32,0.7769864575539984,11
1187,9009,0.8853147403007506,34,0.8240570581269296,10
1188,9010,0.864023903656525,31,0.7790421895812993,10
1189,9011,0.8747870536009171,37,0.8198447718826415,14
1190,9012,0.8318235295511736,31,0.7482178985593593,23
1191,9013,0.8849543028845613,33,0.753909719625092,13
1192,9014,0.8994778668037071,34,0.7529954915611751,14
1193,9016,0.8401627807818537,33,0.7646061344166604,18
1194,9017,0.8410565286540006,34,0.7748008556282275,23
1195,9018,0.8712587034575751,33,0.7768793989027599,14
1196,9020,0.8619989815556389,39,0.780526811002731,14
1197,9022,0.887697651622256,32,0.8004830550604504,9
1198,9025,0.8946209941461385,34,0.7787576781786801,10
1199,9026,0.8736758709492626,33,0.7931796155361391,11
1200,9027,0.9060773033768417,32,0.7870240546994882,15
1201,9028,0.8568683891295302,65,0.781998074969522,14
1202,9031,0.8945098069732296,34,0.7827849325102602,10
1203,9032,0.8861781175003316,34,0.8123124152792346,24
1204,9033,0.8762513020128635,47,0.7937924539843713,10
1205,9034,0.8650846836933566,88,0.7977951276560498,15
1206,9035,0.8588860021726372,33,0.768687241808165,28
1207,9037,0.8146528447255125,38,0.7643489285141939,14
1208,9038,0.8174519618454257,34,0.7028360379648702,12
1209,9039,0.8853473056906143,34,0.773854747865616,13
1210,9041,0.9083108342933284,34,0.7808132242803815,10
1211,9042,0.8139659955160193,37,0.7434183917749878,11
1212,9044,0.8532981055488189,36,0.7837818258395519,12
1213,9045,0.838294480350044,32,0.7412286817088042,10
1214,9047,0.7930613002734379,44,0.6582187832720648,10
1215,9048,0.8766090306821714,33,0.8070214673109228,12
1216,9050,0.8787622946788154,59,0.7975664102671457,17
1217,9052,0.898654403740779,34,0.8245018779738125,15
1218,9053,0.8852636086584762,33,0.7989764864428754,11
1219,9055,0.8560990219249575,33,0.7410147645462524,9
1220,9056,0.8332845233456452,30,0.704418618635864,11
1221,9057,0.805446580654379,33,0.7235495938352932,15
1222,9058,0.8610247820821266,33,0.7746634634347684,10
1223,9059,0.859866020758026,32,0.7479930089381018,10
1224,9060,0.8493100209606268,34,0.7444068087910747,10
1225,9061,0.8887821436960948,33,0.8199368196844706,9
1226,9063,0.8476739550655545,74,0.7536731182867643,25
1227,9064,0.8356251131613648,33,0.7404377543596642,12
1228,9065,0.8765413918495162,33,0.795438875379017,11
1229,9066,0.7978310871268335,34,0.7390695634100154,9
1230,9067,0.7925028634443879,43,0.7996597977051793,10
1231,9068,0.8407494928830163,70,0.7839912188341753,24
1232,9069,0.833041856411437,34,0.7756990530058798,13
1233,9070,0.8628819309478247,34,0.7614635059247975,10
1234,9071,0.8637739670254866,31,0.7975344270084364,19
1235,9072,0.8466182093123577,32,0.7391499849366631,11
1236,9073,0.8209888537495448,34,0.7224901251131417,17
1237,9074,0.8739446140416093,55,0.7946376060644778,10
1238,9075,0.8817182324503624,48,0.8046861199923303,23
1239,9076,0.8557073391537462,32,0.7850423216211784,10
1240,9078,0.8756612696484284,34,0.7956627776976726,11
1241,9079,0.8726150278598834,44,0.7627715958584899,11
1242,9082,0.8868492422044932,32,0.78390809772315,10
1243,9083,0.8804491991139477,33,0.7802415862856174,10
1244,9084,0.8860155367983044,34,0.8036080543926466,12
1245,9086,0.8716440438761003,33,0.7887739594576793,14
1246,9088,0.891045281644209,34,0.8028238290382712,10
1247,9089,0.8949477412394544,33,0.7955691649844905,12
1248,9090,0.8931136789654366,34,0.8052241902004594,11
1249,9091,0.8465647689039651,45,0.761535192046291,10
1250,9092,0.8591280802775352,34,0.7529928583291233,13
1251,9093,0.8905868638386377,33,0.7932201097881915,12
1252,9094,0.8940191323399609,35,0.7985737037364999,10
1253,9095,0.8744478237705144,34,0.7963997832144561,10
1254,9096,0.8627750034477105,34,0.8034912350737455,14
1255,9097,0.8917914584171293,33,0.8038720390481735,22
1256,9098,0.8880924582930735,41,0.790764609153201,11
1257,9100,0.8931336987540398,32,0.7840097836587059,10
1258,9101,0.8914647916077515,33,0.8004483985244515,11
1259,9102,0.821745596485708,32,0.737788298923057,12
1260,9103,0.7813483172022426,33,0.7023958320668984,10
1261,9105,0.8593421256927603,36,0.7841348354868548,9
1262,9106,0.8886044477604287,34,0.8049291489592614,16
1263,9107,0.8926076943368283,56,0.8240034243265102,10
1264,9108,0.8566192603499289,33,0.7788486188165401,9
1265,9109,0.8486511395631403,32,0.7652401307678124,11
1266,9110,0.8684581446612945,32,0.7878174964132513,13
1267,9112,0.8784604309511201,34,0.7714994870971003,22
1268,9113,0.8352923250921812,40,0.7561335175498602,10
1269,9114,0.8865512635017437,33,0.7928481832231021,12
1270,9115,0.8715703858858173,36,0.788397357617899,13
1271,9116,0.8306129650312704,32,0.6745159959204329,10
1272,9117,0.8290797162229687,33,0.7437536727556868,11
1273,9118,0.7929454384099929,33,0.744281053708698,10
1274,9119,0.8660635937564931,33,0.7959465794780748,12
1275,9120,0.8101801232514142,46,0.7367205024231464,21
1276,9121,0.8877168346842141,34,0.8357214722521997,13
1277,9123,0.8630675708471744,34,0.7405407059592333,12
1278,9125,0.8516623111208608,33,0.7640073132174219,15
1279,9127,0.8438505253559851,33,0.7733016129425351,17
1280,9128,0.8882477370866744,33,0.8201320432371482,11
1281,9130,0.845435626470389,33,0.7648992000570111,10
1282,9131,0.8911769997866082,33,0.8372898051815292,11
1283,9132,0.8274703458945983,33,0.7456440821367721,10
1284,9133,0.8505101452250453,34,0.7669151281156865,10
1285,9134,0.8465139495409433,34,0.7548460824138362,13
1286,9135,0.8767991995632705,34,0.787425635018349,13
1287,9137,0.8612726523008013,34,0.7906843401539109,10
1288,9138,0.8415387563834178,33,0.7513476450708823,10
1289,9139,0.826691522494808,33,0.7942957424471044,11
1290,9140,0.8704298353121502,56,0.7654644241477019,15
1291,9141,0.8848453448285983,59,0.8186738572989015,10
1292,9142,0.8677870354639099,92,0.767896038558028,29
1293,9143,0.8685263126224344,33,0.7769235338408474,10
1294,9145,0.8313026625528128,45,0.7454919457670536,10
1295,9147,0.8361784955261158,32,0.7771265977182497,13
1296,9150,0.8282109563509779,34,0.7751469789979089,12
1297,9151,0.8686490321372905,31,0.7979194119890328,14
1298,9152,0.8883045567848222,33,0.7856220887462945,10
1299,9153,0.8336155259268644,34,0.7814657946411818,17
1300,9155,0.8493671543472285,47,0.7816893978512016,10
1301,9157,0.8593148939597128,34,0.7703263577765054,12
1302,9158,0.8799699301090453,34,0.7953882039733999,15
1303,9159,0.8516511243538745,33,0.75934905254699,18
1304,9160,0.8755820283898854,32,0.797976532389124,9
1305,9162,0.8761229644381402,34,0.7593345361630218,13
1306,9163,0.8270449157003416,38,0.7454192219320916,12
1307,9165,0.8582568671957986,34,0.7727124491797255,11
1308,9166,0.8874887663505802,37,0.7895689588261907,12
1309,9167,0.8496593355143899,80,0.7602445826341457,20
1310,9168,0.8786833460812624,34,0.8079181013997471,10
1311,9169,0.8600005513632378,34,0.7824518472200058,11
1312,9170,0.8845356954285652,33,0.8178662833297597,12
1313,9171,0.8171243462747622,34,0.7619711933801988,10
1314,9172,0.8710835553698036,31,0.8103742862828354,12
1315,9174,0.8227027206092471,34,0.7533856598038211,10
1316,9175,0.8394576808935191,33,0.7466277758925276,10
1317,9176,0.8617460377000802,33,0.7449130817469802,13
1318,9177,0.8483831650312263,33,0.7318566895902365,10
1319,9179,0.867176937802681,34,0.7903951872795074,19
1320,9180,0.8853958295418478,34,0.7939088637015187,18
1321,9181,0.891978568855437,34,0.7732133574780554,15
1322,9183,0.8774517847322706,33,0.7574119141682213,13
1323,9184,0.7916920192862813,31,0.6463134158034401,9
1324,9185,0.8524330169726297,34,0.7688278071659713,11
1325,9186,0.8576110206101204,44,0.7962249983388219,11
1326,9187,0.8774124814538776,37,0.8016193489360816,26
1327,9188,0.8738523101466218,34,0.7828679515032563,10
1328,9190,0.8724267665217158,33,0.795194032564761,10
1329,9191,0.8231758849046407,31,0.7490314206952929,13
1330,9192,0.8486867062959059,34,0.749625853136743,11
1331,9193,0.8918528889172447,36,0.7922144263333915,18
1332,9194,0.894191229578911,41,0.8335782737372763,11
1333,9197,0.8888762136252405,33,0.8096217392119536,12
1334,9198,0.8972813722834505,34,0.7912943411124554,13
1335,9202,0.8791788040833018,33,0.7898302211697722,13
1336,9203,0.8314536020890023,33,0.767495313998227,13
1337,9204,0.882225117090973,34,0.8147264173513099,15
1338,9205,0.8459262682499886,35,0.7312220955065555,14
1339,9206,0.8173308713796652,33,0.7195617472779102,13
1340,9207,0.8566254601463754,33,0.7520453428429839,12
1341,9208,0.8281923710384586,34,0.7787121459431386,12
1342,9209,0.8273391527734545,33,0.7469167143082502,12
1343,9210,0.880474835926884,37,0.7956225209451099,10
1344,9211,0.8597108133688719,33,0.7971134774506498,12
1345,9212,0.8895544859302189,44,0.8228000610003188,13
1346,9213,0.8248750262539194,68,0.7403560975934919,22
1347,9214,0.8955851529716261,33,0.8084930654072412,10
1348,9215,0.828469678569409,32,0.7206544676732765,13
1349,9216,0.8382156881414933,32,0.7641552230303509,14
1350,9217,0.760944433601031,35,0.6910818716425449,21
1351,9218,0.8315807118259106,33,0.7280993695560557,13
1352,9219,0.8547473365353258,33,0.7500414007659806,21
1353,9220,0.872283095329539,33,0.7980322026060169,11
1354,9221,0.8683792433491513,34,0.7886796743251958,12
1355,9222,0.8393197877964106,43,0.74986938873539,16
1356,9223,0.8159769311828556,33,0.7574599925176186,12
1357,9224,0.8924549031946849,34,0.7971542165354936,14
1358,9225,0.8320658636844374,34,0.7675123471101546,13
1359,9226,0.8879679529768569,34,0.7883178249762255,12
1360,9227,0.8663154247550693,37,0.7501405490161652,9
1361,9228,0.841890921133589,33,0.7474810282221935,10
1362,9229,0.8176240362996784,33,0.726850760482937,15
1363,9230,0.8276914943536591,33,0.7455553054710925,10
1364,9231,0.8292033806749342,47,0.7353043722264825,10
1365,9232,0.8319852522384937,33,0.7672337375283177,12
1366,9234,0.8696827417277014,48,0.8165483954823566,14
1367,9235,0.8264565329735046,32,0.7275839453531467,14
1368,9236,0.874613822957158,32,0.7813389768757277,20
1369,9239,0.8419746610484786,50,0.7560091143811885,15
1370,9240,0.8741638463608505,53,0.7578384459555985,16
1371,9241,0.8741425009490118,34,0.7964134670423508,10
1372,9242,0.8904785819215821,34,0.8138506680626985,10
1373,9243,0.8458836365290028,34,0.7668173890865141,14
1374,9245,0.805492112431694,34,0.7614000400378306,12
1375,9246,0.870023719952364,34,0.764187094185046,9
1376,9247,0.8856828363348951,52,0.7838303608475383,11
1377,9248,0.8798023125401282,34,0.7822006461848563,13
1378,9249,0.8764775748161546,32,0.7968357470830716,12
1379,9250,0.8418613081316819,31,0.7785906889292706,9
1380,9251,0.8596827088584633,32,0.7684181027653769,17
1381,9252,0.8753970382577392,34,0.7833184493644818,10
1382,9253,0.8846820918869085,32,0.8053913350057236,13
1383,9254,0.8813220043467394,34,0.8033024720791886,12
1384,9255,0.8612797625292096,33,0.7127181487342812,11
1385,9256,0.8215308415163285,33,0.6935939973789949,10
1386,9257,0.8466102121599289,41,0.7741570185500415,12
1387,9258,0.7863906994024855,52,0.6819085490441927,13
1388,9259,0.8511830152752667,33,0.7837447123015382,15
1389,9260,0.8649827367161301,33,0.7475405043404435,10
1390,9261,0.8652542745941056,33,0.8055806406831232,15
1391,9262,0.882200425461821,47,0.7820886765600547,16
1392,9263,0.8692422767756578,33,0.7530701139629083,13
1393,9266,0.8686764621049079,35,0.7636782228263891,11
1394,9268,0.8855446262355753,32,0.8119841624073597,17
1395,9269,0.8672310915489282,33,0.7559175754700148,9
1396,9270,0.8504614292321055,33,0.774238653875556,18
1397,9271,0.9003379373120602,34,0.8212105288976783,14
1398,9273,0.8940449577748403,47,0.7916249303484292,13
1399,9275,0.819061022709862,34,0.7112626763961526,15
1400,9276,0.899881706613045,33,0.7923280554354099,10
1401,9277,0.8550452691828232,33,0.7983563383466403,9
1402,9278,0.8624041717429012,34,0.771578042002122,11
1403,9280,0.8818236705848783,34,0.8046598091269542,12
1404,9282,0.8591340624250192,35,0.7715642826998578,14
1405,9283,0.8683395476006887,37,0.7703364556625275,13
1406,9284,0.835865798547876,32,0.7753624460767655,13
1407,9288,0.8805923407687684,34,0.768837644253644,16
1408,9289,0.8970782006148053,34,0.7732722031384826,10
1409,9290,0.8543917683460284,32,0.6966213258129232,12
1410,9291,0.8328882175728569,57,0.7368681862822168,24
1411,9292,0.8622891628742011,34,0.7783296995596712,9
1412,9293,0.8361310515634656,34,0.7476773050076584,12
1413,9294,0.8744985256993255,34,0.733174209604397,10
1414,9295,0.8385702769191352,34,0.7423161020619014,10
1415,9296,0.8780849067048245,32,0.7812337562376099,18
1416,9297,0.8809824911980481,32,0.7970682883097332,18
1417,9298,0.8614390782497509,48,0.7642350613264438,11
1418,9299,0.831793759638232,35,0.7470306432716682,13
1419,9300,0.8730856844404817,33,0.8046239936955021,12
1420,9301,0.8732611150498669,34,0.7659055382699278,14
1421,9302,0.8665158211966804,34,0.7829017140396145,17
1422,9303,0.8859815089300552,58,0.7966659168739083,16
1423,9304,0.8679736298099171,32,0.7849801555666169,16
1424,9305,0.8556759950832722,34,0.8084602365089293,12
1425,9307,0.8916850679619042,34,0.8102543217981033,14
1426,9309,0.880875471142433,33,0.8085978727537351,11
1427,9310,0.8613420981741664,38,0.778764720305627,12
1428,9311,0.8478376283335833,33,0.7402616827577654,12
1429,9312,0.8814155839319716,34,0.7841362737053197,12
1430,9313,0.8779317320827618,34,0.7883577020999116,10
1431,9315,0.8963456523157577,32,0.8161075113395047,13
1432,9316,0.8537598985760974,32,0.748200405678102,15
1433,9317,0.8209080528474093,54,0.698074467327231,16
1434,9318,0.8632726082261859,54,0.779101955393379,13
1435,9319,0.88345275593748,34,0.8028997548717086,10
1436,9321,0.8597685086429916,32,0.8016440995283296,10
1437,9322,0.8640845828814122,33,0.7614845369713843,10
1438,9323,0.8278917179302798,32,0.7281556924983377,12
1439,9324,0.8282904680107465,42,0.7385467236458876,9
1440,9327,0.8911259427318141,48,0.7934185540856754,12
1441,9328,0.8849618900764777,33,0.7943924907842238,11
1442,9329,0.8293107982300161,34,0.7336064269616742,11
1443,9330,0.7754209075805597,33,0.7601243797440269,10
1444,9331,0.8224035308080334,34,0.7624235839936258,11
1445,9333,0.8891351350287668,34,0.820928396071465,11
1446,9334,0.8518577003334773,82,0.7778686109250379,15
1447,9335,0.8490561487999551,33,0.7508886239780094,10
1448,9337,0.788585619246448,58,0.7268396266958838,11
1449,9339,0.8354217353289051,33,0.7529989143148698,12
1450,9341,0.8746952059354623,38,0.7516051075009487,11
1451,9342,0.858051845686858,34,0.731388025860589,21
1452,9343,0.8849584732819317,34,0.7439530903678058,13
1453,9344,0.8245965179122765,34,0.7671573963234534,10
1454,9345,0.8781593543229829,34,0.8134529745741729,15
1455,9347,0.8746601518116349,32,0.7487625877738285,13
1456,9348,0.8799071115044514,34,0.7833344081311641,10
1457,9349,0.8659247732465515,35,0.7419220266240191,11
1458,9350,0.8661557474562592,33,0.7894832092458841,12
1459,9353,0.8789120426027177,33,0.7972318005500791,12
1460,9354,0.8707126271594369,33,0.7910156563488406,13
1461,9356,0.8857450676703786,33,0.7875811019404436,15
1462,9357,0.8837747384930638,34,0.7998298883404779,10
1463,9358,0.8758539251217204,32,0.8034994680869395,10
1464,9359,0.8684074337791249,40,0.7826728536445169,12
1465,9360,0.8538388926508562,33,0.7445957535515754,11
1466,9361,0.8641198609019024,55,0.7907787194539219,20
1467,9362,0.8651229927125753,35,0.7534031609108656,10
1468,9365,0.8765517530536564,60,0.7987790201747385,15
1469,9366,0.864610960359639,33,0.7424514136096243,10
1470,9367,0.8460312148603789,45,0.7394312444307861,11
1471,9368,0.8204820432433917,31,0.7795107634113967,15
1472,9369,0.878966616511371,45,0.7889998760158843,16
1473,9370,0.8834997498435943,34,0.7811020426471392,14
1474,9371,0.9033147534688457,44,0.8275546373409158,9
1475,9372,0.8884212905739697,33,0.7814995950069482,10
1476,9373,0.8103724672861207,35,0.7260457591271465,9
1477,9374,0.8580684706030013,32,0.7934746685408368,14
1478,9375,0.8735784582680376,32,0.8028726199615696,9
1479,9376,0.8724948923254597,34,0.7358688405623569,14
1480,9377,0.9045027716379331,34,0.813761684695337,15
1481,9379,0.8639504974935734,34,0.7709057679913721,11
1482,9380,0.8302220730024336,43,0.7568192901342475,10
1483,9381,0.8858500874871068,33,0.8066763005105818,11
1484,9382,0.873408384071314,47,0.7651971636570531,10
1485,9385,0.8717762624700831,33,0.7964033795073787,13
1486,9386,0.8581039501095695,33,0.7507066055349761,11
1487,9387,0.8763928348847663,33,0.795090638890169,10
1488,9388,0.8871756831369557,33,0.8044421240652002,14
1489,9389,0.8548776517641342,33,0.7119896331075369,20
1490,9390,0.8688550604441979,34,0.7616607946988648,11
1491,9391,0.8857793637956012,33,0.7554479425809427,10
1492,9392,0.8494731564623802,33,0.7801516614654783,10
1493,9393,0.8204724360147425,32,0.7138548542165052,10
1494,9394,0.8942338340722208,32,0.8130117812923106,12
1495,9395,0.8157370664955962,33,0.7165742648917984,10
1496,9396,0.8032674371051569,34,0.7462471337923111,10
1497,9397,0.8355745952764143,32,0.7084011426627437,19
1498,9398,0.8769636050963103,55,0.7762428372747968,11
1499,9399,0.881951754755377,41,0.792381438322122,15
1500,9400,0.8540211289392083,47,0.7448968284669744,10
1501,9402,0.8786708571087016,33,0.7899403324519385,15
1502,9403,0.8140470726565175,33,0.7252326733401644,12
1503,9404,0.8873481020169336,33,0.803897111014483,10
1504,9405,0.8218188020832436,32,0.7344400005467094,12
1505,9406,0.8334761773701236,32,0.7750080176353735,10
1506,9407,0.894478084905217,46,0.8114303716065852,13
1507,9408,0.8628411135293429,33,0.759351147920735,10
1508,9409,0.8294645673783647,32,0.7027066521467352,14
1509,9412,0.887802638717166,74,0.8212060821075509,20
1510,9414,0.8648020703408209,33,0.7877689337413132,9
1511,9415,0.8877921233451744,58,0.8037367149683173,24
1512,9416,0.890134372681125,33,0.8049859126441656,11
1513,9417,0.8405719847042696,33,0.7306371747763671,12
1514,9419,0.8907389354875437,33,0.8142645169234872,18
1515,9420,0.825917845669818,33,0.7739794308837922,17
1516,9421,0.8623383126091746,33,0.7970666357860635,11
1517,9422,0.8264050304765092,33,0.7827485363627447,10
1518,9423,0.8524623118079351,41,0.7926090498834915,15
1519,9424,0.8675828795338301,41,0.7708892149535376,10
1520,9425,0.816233736929924,42,0.6989911307341414,14
1521,9426,0.8900827996197682,60,0.7938264421496757,19
1522,9427,0.8173782069441373,32,0.7625226333321191,11
1523,9428,0.8761938719928414,35,0.8088704195144555,14
1524,9430,0.8900951057582992,34,0.8079049603985137,12
1525,9431,0.846186973413708,34,0.7656525588663613,10
1526,9432,0.8528947842813385,34,0.7589596347574936,15
1527,9433,0.8690036224761658,33,0.7659267341764707,15
1528,9434,0.8377731374302221,33,0.7446796395332201,15
1529,9435,0.8424866454530295,32,0.7547788289594732,12
1530,9437,0.8192984163089763,34,0.7400384764253964,10
1531,9438,0.8875459526882372,32,0.822521713936163,9
1532,9439,0.8522672082312239,33,0.7743773215872273,11
1533,9440,0.8339878688984721,64,0.7154341347319054,17
1534,9441,0.795206971882762,34,0.7153924714139204,9
1535,9443,0.888378909767785,32,0.7836295527909733,12
1536,9445,0.9054243757255694,33,0.7563202850364723,15
1537,9446,0.8631349506899859,54,0.76773151300257,13
1538,9448,0.9046396578316506,43,0.802291797112128,16
1539,9449,0.8969498071133818,38,0.7837289512654009,11
